-1,-1,-1,-1,-1,53,53,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,53,53,53,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,53,53,62,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,62,53,53,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,53,62,62,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,62,62,53,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1610612688,-1073741775,-1073741775,-1073741775,-1073741775,-1073741775,-1073741775,-1073741775,-1073741775,-1073741775,-1073741775,-1073741775,-1073741775,-1073741775,-1073741775,-1073741775,-1073741775,-1073741775,-1073741775,-1073741775,-1073741775,-1073741775,-1073741775,-1073741775,-1073741775,-1073741775,-1073741775,-1073741775,-1073741775,-1073741775,-1073741775,-1073741775,-1073741775,-1073741775,-1073741775,-1073741775,-1073741775,-1073741775,-1073741775,-1073741775,-1073741775,-1073741775,-1073741775,-1073741775,-1073741775,-1073741775,-1073741775,-1073741775,-1073741776,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1610612687,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,-1610612696,-1610612696,1610612785,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1610612687,40,33,1610612775,1610612775,1610612775,1610612775,1610612775,1610612775,1610612775,1610612775,1610612775,1610612775,1610612775,1610612775,1610612775,1610612775,1610612775,1610612775,1610612775,1610612775,1610612775,1610612775,1610612775,1610612775,1610612775,1610612775,1610612775,1610612775,1610612775,1610612775,1610612775,1610612775,1610612775,1610612775,1610612775,1610612775,1610612775,1610612775,1610612775,1610612775,1610612775,1610612775,1610612775,1610612775,1610612775,-1610612703,-1610612696,1610612785,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1610612687,40,41,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,-1610612687,40,41,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1610612687,40,41,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,-1610612687,40,41,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1610612687,40,41,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,-1610612687,40,41,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1610612687,40,41,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,-1610612687,40,41,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1610612687,40,41,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,-1610612687,40,41,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1610612687,40,41,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,-1610612687,40,41,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1610612687,40,41,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,-1610612687,40,41,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1610612687,40,41,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,-1610612687,40,41,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1610612687,40,41,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,-1610612687,40,41,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1610612687,40,41,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,-1610612687,40,41,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1610612687,40,41,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,-1610612687,40,41,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1610612687,40,41,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,-1610612687,40,41,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1610612687,40,41,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,-1610612687,40,41,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1610612687,40,41,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,-1610612687,40,41,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1610612687,40,41,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,-1610612687,40,41,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1610612687,40,41,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,-1610612687,40,41,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1610612687,40,41,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,-1610612687,40,41,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1610612687,40,41,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,-1610612687,40,41,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1610612687,40,41,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,-1610612687,40,41,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1610612687,40,41,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,-1610612687,40,41,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1610612687,40,41,24,-1,242,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,-1610612687,40,41,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1610612687,40,41,24,-1,239,-1,222,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,243,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,-1610612687,40,41,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1610612687,40,41,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,32,39,40,1610612785,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1610612687,40,41,48,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,50,39,40,1610612785,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1610612687,40,42,-1610612697,-1610612697,-1610612697,-1610612697,-1610612697,-1610612697,-1610612697,-1610612697,-1610612697,-1610612697,-1610612697,-1610612697,-1610612697,-1610612697,-1610612697,-1610612697,-1610612697,-1610612697,-1610612697,-1610612697,-1610612697,-1610612697,-1610612697,-1610612697,-1610612697,-1610612697,-1610612697,-1610612697,-1610612697,-1610612697,-1610612697,-1610612697,-1610612697,-1610612697,-1610612697,-1610612697,-1610612697,-1610612697,-1610612697,-1610612697,-1610612697,-1610612697,-1610612697,43,40,1610612785,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1610612687,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,1610612785,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,48,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,50,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,53,62,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,53,62,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,62,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,62,53,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,53,62,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,53,62,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,62,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1073741755,-1073741755,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,62,53,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,53,62,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1073741755,-1073741755,-1073741755,-1,-1,-1,60,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,53,62,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,62,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1073741755,-1,-1,60,60,60,-1,-1,-1,60,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,62,53,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,53,62,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1073741755,-1073741755,-1,-1,-1,60,-1,-1,60,60,60,-1,-1,-1,60,60,-1,-1073741755,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,53,62,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,62,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,60,-1,-1,-1,60,-1,-1,60,60,60,-1,-1,-1,60,60,-1,60,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,62,53,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,53,62,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,60,-1,-1,-1,60,-1,-1,60,60,60,-1,-1,-1,60,60,-1,60,60,-1,-1,-1,-1,-1073741755,-1073741755,-1,-1,-1,-1,-1,-1,-1,-1,-1,53,62,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,62,53,-1,-1,-1,-1,-1,-1073741755,-1073741755,-1073741755,-1,-1,-1,60,60,-1,-1,-1,60,-1,-1,60,60,60,-1,-1,-1,60,60,-1,60,60,-1,-1,-1,-1,60,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,62,53,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,53,62,-1,-1,-1,-1,-1,60,60,60,-1,-1,-1,60,60,-1,-1,-1,60,-1,-1,60,60,60,-1,-1,-1,60,60,-1,60,60,-1,-1,-1,-1,60,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,53,62,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,62,53,-1,-1,-1,-1,-1,60,60,60,-1,-1,-1,60,60,-1,-1,-1,60,-1,-1,60,60,60,-1,-1,-1,60,60,-1,60,60,-1,-1,-1073741755,-1,60,60,-1,-1,-1073741755,-1073741755,-1,-1,-1,-1,-1,62,53,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,53,62,-1,-1,-1,-1,-1,60,60,60,-1,-1,-1,60,60,-1,-1,-1,60,-1,-1,60,60,60,-1,-1,-1,60,60,-1,60,60,-1,-1,60,-1,60,60,-1,-1,60,60,-1,-1073741755,-1073741755,-1073741755,-1,53,62,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,62,53,-1,-1,-1,-1,-1,60,60,60,-1,-1,-1,60,60,-1,-1,-1,60,-1,-1,60,60,60,-1,-1,-1,60,60,-1,60,60,-1,-1,60,-1,60,60,-1,-1,60,60,-1,60,60,60,-1,62,53,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,53,62,-1,-1,-1,-1,-1,60,60,60,-1,-1,-1,60,60,-1,-1,-1,60,-1,-1,60,60,60,-1,-1,-1,60,60,-1,60,60,-1,-1,60,-1,60,60,-1,-1,60,60,-1,60,60,60,-1,53,62,-1,-1,-1,-1,-1
